id,split,pages,failed,precision,recall,f1,word_f1,page_f1,cost_usd,cost_per_page_usd,core_inference_seconds,api_calls,budget_resumed,replayed_api_requests
real_vg_divappr_full,medium,27,False,0.4264705882352941,0.3717948717948718,0.3972602739726027,0.27133872416891286,0.40054127198917455,0.006776826000000004,0.0002509935555555557,23.60123,65,False,0
real_vg_divgrowth_full,medium,22,False,0.5,0.019704433497536946,0.037914691943127965,0.020253164556962026,0.035398230088495575,0.001208004,5.4909272727272724e-05,2.015536,5,False,0
real_vg_equity_income_full,medium,27,False,0.44986200551977923,0.41670217298679163,0.4326476443264764,0.29203956665096564,0.46993603411513857,0.008483621999999998,0.00031420822222222213,27.07181,74,False,0
real_vg_esg_full,medium,23,False,0.4485981308411215,0.22170900692840648,0.2967542503863988,0.25,0.2826666666666667,0.0016198140000000005,7.042669565217393e-05,2.367602,6,False,0
real_vg_gcc_full,medium,23,False,0.4230769230769231,0.39829605963791265,0.410312671420735,0.28433734939759037,0.4316239316239317,0.004452756000000001,0.0001935980869565218,16.943571,48,False,0
real_vg_healthcare_full,medium,24,False,0.375,0.008071748878923767,0.015803336259877086,0.011157601115760111,0.012210012210012212,0.001299648,5.4152e-05,1.965412,5,False,0
real_vg_megacap_full,medium,13,False,0.42201834862385323,0.41566265060240964,0.41881638846737484,0.47684391080617494,0.4693572496263079,0.004267788,0.0003282913846153846,13.598893,37,False,0
real_vg_primecap_full,medium,15,False,0.36934950385887544,0.3358395989974937,0.351798372276188,0.22701475595913734,0.31070889894419307,0.0044916059999999996,0.00029944039999999997,16.37829,41,False,0
real_vg_reit2_full,medium,24,False,0.4240669240669241,0.40379901960784315,0.41368487131198994,0.23521320495185694,0.4385749385749385,0.005119926000000002,0.00021333025000000008,21.055796,55,False,0
real_vg_reit_full,medium,27,False,0.3187001140250855,0.33796856106408707,0.32805164319248825,0.16960651289009498,0.3068526379624015,0.007245209999999997,0.000268341111111111,26.268092,75,False,0
real_wright_co_mn,medium,37,False,0.09334340636279695,0.19188955996548748,0.12559295233792636,0.02353325706814839,0.14633493846976994,0.23244085200000014,0.006282185189189193,527.562202,1524,False,0
sched_i__akron_community_foundation_ty2024,medium,26,False,0.46873039113156245,0.47711305088354267,0.4728845748048111,0.12422655878153263,0.3273615635179153,0.04444284600000001,0.0017093402307692311,75.914507,211,False,0
sched_i__united_way_worldwide_ty2024,medium,16,False,0.49749711205236813,0.44050460279577225,0.4672694394213382,0.12514050206069688,0.34530477759472816,0.028135001999999985,0.001758437624999999,43.144454,114,False,0
schwab_dana_jones_2012,medium,48,False,0.0981067125645439,0.48717948717948717,0.16332378223495703,,,0.04611339599999996,0.0009606957499999992,87.339704,241,False,0
sec_13f_0031_loomis_sayles,medium,37,False,0.5704434542754084,0.35409944023707607,0.4369590833367194,0.11667870036101083,0.44225074037512335,0.13784160599999987,0.003725448810810807,,373,True,269
sf1449_supplies_services_0003,medium,13,False,0.8571428571428571,0.08955223880597014,0.16216216216216214,,,0.003247607999999999,0.0002498159999999999,4.410776,12,False,0
sf1449_supplies_services_0046,medium,31,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,0.0032509259999999995,0.00010486858064516128,4.059724,10,False,0
sf1449_supplies_services_0047,medium,30,False,0.39436619718309857,0.6511627906976745,0.4912280701754386,,,0.013708002000000002,0.00045693340000000005,41.61227,115,False,0
smfg-kessan-tanshin-2024-ja,medium,19,False,0.015789473684210527,0.20689655172413793,0.0293398533007335,,0.0,0.010324313999999998,0.000543384947368421,35.768183,101,False,0
sunoco_investor_deck_march_2026,medium,36,False,0.7142857142857143,0.7142857142857143,0.7142857142857143,,0.0,0.0021050820000000003,5.847450000000001e-05,3.334962,8,False,0
synchrony_investor_deck_q1_2026,medium,14,False,0.5714285714285714,0.5714285714285714,0.5714285714285714,,0.5,0.0025266780000000005,0.00018047700000000004,4.645232,10,False,0
sysco_earnings_deck_q2fy26,medium,34,False,0.06097560975609756,0.3448275862068966,0.10362694300518134,,0.5,0.008887871999999993,0.0002614079999999998,32.339561,85,False,0
transunion_earnings_deck_q4fy25,medium,41,False,0.07547169811320754,0.2,0.10958904109589042,,,0.009165953999999999,0.00022355985365853656,41.254729,116,False,0
united_way_san_antonio_fy23_single_audit,medium,19,False,0.45714285714285713,0.06584362139917696,0.11510791366906475,,,0.0012984300000000002,6.833842105263159e-05,1.582423,4,False,0
veralto_earnings_deck_q4fy25,medium,41,False,0.02364864864864865,0.35,0.04430379746835444,,0.0,0.011861976000000005,0.00028931648780487816,45.427461,128,False,0
dd1155_schedule_continuation_0011,long,56,False,0.08227114716106605,0.568,0.1437246963562753,,0.23333333333333336,0.019126505999999988,0.00034154474999999976,59.676606,171,False,0
dd1155_schedule_continuation_0012,long,68,False,0.04735376044568245,0.4857142857142857,0.08629441624365482,,,0.017926145999999997,0.000263619794117647,53.219197,142,False,0
gov_clin_schedule_0005,long,66,False,0.07386888273314866,0.5031446540880503,0.12882447665056362,,0.0,0.034241339999999974,0.0005188081818181814,,269,True,193
gov_clin_schedule_0031,long,62,False,0.17119341563786009,0.7455197132616488,0.2784471218206158,,0.0,0.03606220799999999,0.0005816485161290321,103.138134,294,False,0
real_credit_strategies_full,long,59,False,0.3754601226993865,0.07429889522884546,0.12404986318029797,0.03629032258064516,0.04271222637479978,0.12388815599999997,0.0020997992542372878,,586,True,131
real_freer_register_full,long,123,True,0.0,0.0,0.0,0.0,0.0,0.2662379580000002,0.0021645362439024407,,959,True,130
real_ftx_full,long,114,True,0.0,0.0,0.0,0.0,0.0,0.14930046599999994,0.0013096532105263152,,679,True,87
real_ftx_full_corrupted,long,114,True,0.0,0.0,0.0,0.0,0.0,0.060597264000000046,0.0005315549473684215,,714,True,93
real_imedia_full,long,114,True,0.0,0.0,0.0,0.0,0.0,0.14754381600000016,0.0012942440000000015,,595,True,26
real_imedia_full_corrupted,long,114,True,0.0,0.0,0.0,0.0,0.0,0.050528856,0.0004432355789473684,,640,True,32
real_ishares_iboxx_bond_etfs,long,72,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
real_ofac_ssi_full,long,192,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
real_oklahoma_unclaimed_2024,long,59,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
real_sm0801_ae_full,long,163,True,0.0,0.0,0.0,0.0,0.0,0.000125916,7.724907975460124e-07,,1,True,0
real_sm0801_eco_full,long,66,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
real_sm0801_eco_full_corrupted,long,66,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
sec_13f_0010_renaissance_technologies,long,81,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
sec_13f_0026_brown_brothers_harriman,long,55,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
sf1449_supplies_services_0042,long,77,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
sf1449_supplies_services_0059,long,95,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,True,0
